revisiondate,reportingagencytypecode,reporting_agency_type,reasoncode,reasondescription,crossingid,crossingidsuffix,reportingagencycode,reportingagencyname,statecode,statename,countycode,countyname,innearcode,innear,citycode,cityname,citydescription,street,highwayname,separatetrack,sametrack,railroaddivision,railroadsubdivision,branchname,railroadmilepostnumber,parentrailroadcode,crossingownercode,crossingtypecode,crossingtype,crossingpurposecode,crossingpurpose,crossingpositioncode,crossingposition,publicaccess,typeoftrainserviceids,typeoftrainserviceid1,typeoftrainservice1,typeoftrainserviceid2,typeoftrainservice2,typeoftrainserviceid3,typeoftrainservice3,lessthanonepassengertrai,developmenttypecode,development_type,adjacentcrossing,hsrcorridorid,latitude,longitude,latlongsourcecode,latlongsource,emergencytelephonenumber,railroadcontacttelephonenumber,statecontacttelephonenumber,totaldaylightthrutrains,totalnighttimethrutrains,totalswitchingtrains,totaltransittrains,movementsperdaycode,movementsperday,trainsperweek,trainsperyear,maximumtimetablespeed,minimumspeedrangeovercrossing,maximumspeedrangeovercrossing,numberofmaintracks,numberofsidingtracks,numberofyardtracks,numberoftransittracks,numberofindistrytracks,traindetectionids,traindetectionid1,traindetection1,tracksignaled,eventrecorder,remotehealthmonitoring,signsorsignals,advancewarnings,advancewarning1,enssigndisplayed,mastmountedflashingblacklight,mastmountedflashingsidelight,reporttype,crossingclosed,reportstatus,class,railroad_company_grouping,smt_grouping,parent_railroad_company_code,parent_railroad_company_name,holding_company,multiple_forms_filed,roadatcrossingtypecode,roadatcrossingtype,sametrackrailroad1,nearesttimetablestation,timetablestation,numberpassengertrainperday,whistlebancode,whistleban,numbercrossbuckassemblies,numberstopsigns,advancewarningtext1,countadvw10_1,lowgroundclearancesigns,pavementmarkingids,pavementmarkingid1,pavementmarking,pavementmarkingid2,pavementmarking2,channeldevicemediancode,exemptsigns,othermutcodesigns,numberothermutcodesigns1,othermutcodesignstype1,other_mutcd_signs_type_text_1,countroadwaygatearms,countpedestriangatearms,gateconfigurationcode,gateconfiguration,countcantileveredstructu,countcantileveredstructu_1,countmastmountedflashinglight,mastmountedflashinglight,mastmountedflashinglighttype,countflashinglightpair,waysidehorn,highwaytrafficsignal,numberofbells,nontrainactivewarningcode,countotherflashinglights,otherflashinglightstype,nearbyhighwaytrafficsignals,highwaytrafficsignalinte,highwaytrafficsignalinte_1,highwaytrafficsignalpree,highwaytrafficsignalpreemption,highwaymonitoringdevicescode,trafficlane,highwaypaved,trackrundownstreet,crossingilluminated,crossingsurfaceids,crossingsurfaceid1,crossingsurfacedescription1,highwaynear,intersectingroadwaydistance,smallestcrossinganglecode,smallestcrossingangle,compower,highwaysystemcode,highwaysystem,roadatcrossingcode,roadatcrossing,crossingonstatehighwaysystem,highwayspeedlimit,highwayspeedlimittypecode,highwayspeedlimittype,annualaveragedailytrafficcount,annualaveragedailytrafficyear,estimatedpercenttrucks,schoolbusroute,principal_warning_device,other_track,other_track_description,traindetectionid2,traindetection2,traindetectionid3,traindetection3,numberyieldsigns,numberothermutcodesigns2,othermutcodesignstype2,other_mutcd_signs_type_text_2,installationdateactivewa,highwaytrafficpresignals,trafficlanetypecode,trafficlanetypedescription,channeldevicemedian,storagedistance,emergencyservicesroute,linesegment,railroad_narrative_base,state_narrative_base,crossingsurfaceid2,crossingsurfacedescription2,cantileveredtypestructurecode,cantileveredtypestructure,highwaymonitoringdevices,numberlowgroundclearancesigns,separatetrackrailroad1,railroadmilepostprefix,pavementmarkingid3,pavementmarking3,adjacentcrossingnumber,schoolbusaveragecount,statenarrative,ledenhancedsigns,advancewarning2,advancewarningtext2,countadvw10_2,othermutcodesignstype3,other_mutcd_signs_type_text_3,gateconftype,gate_configuration_type_description,privatecrossingsigns,railroadnarrative,blocknumber,nontrainactivewarning,crossingsurfaceid3,crossingsurfacedescription3,othercrossingsurface
2008-12-31T00:00:00.000,2,State,14,Change in Data,338446U,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,0,In,361033270,LINDENHURST,"LINDENHURST City, SUFFOLK County, NEW YORK State",STRONGS ROAD,,,,ALBANY,,MONTAUK BRANCH,0032.30,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.6825786,-73.3883392,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,,179249,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,34 0323,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338443Y,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030160,AMITYVILLE,"AMITYVILLE City, SUFFOLK County, NEW YORK State",BAYVIEW AVENUE,,,,ALBANY,,MONTAUK BRANCH,0031.20,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.6806763,-73.4094661,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,,179249,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,0312,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338438C,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360593565,MASSAPEQUA,"MASSAPEQUA City, NASSAU County, NEW YORK State",SR27 SUNRISE HWY,,,,ALBANY,,MONTAUK BRANCH,0029.90,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.6792636,-73.4338298,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,,179249,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40482,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,34 0299,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338435G,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,0,In,360593565,MASSAPEQUA,"MASSAPEQUA City, NASSAU County, NEW YORK State",HICKSVILLE ROAD,,,,ALBANY,,MONTAUK BRANCH,0027.80,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.6765654,-73.4745496,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,,179249,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,15413,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,34 0278,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338406W,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360594600,OYSTER BAY,"OYSTER BAY City, NASSAU County, NEW YORK State",UNQUA ROAD,L,No,No,ALBANY,,MONTAUK BRANCH,0029.60,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,13,Commercial,,,40.6788449,-73.4395957,1,Actual,,,5184575521,51,22,23,,,,,,80.0,45.0,80.0,2,,,,,18,18,DC,Yes,,,Yes,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,17,(5) Major Collector,,,179249,0,0,No,0.0,0.0,,,,0,0,,,,,,No,,,,4,,,,0,0,2,,,0,,No,1,,0,,,,,,,,4,Yes,No,,12,12,Asphalt,Yes,75.0,3,60-90,No,8,(08) Non-Federal Aid,1,(1) Urban,No,,,,7500,1980,13,No,All other Gates,0,,,,,,,,,,,,,,,,,583,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338636X,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035870,SOUTHOLD,"SOUTHOLD City, SUFFOLK County, NEW YORK State",PECONIC RIVER,,,,ALBANY,,LIRR MAIN LINE,0068.50,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.9015962,-72.7567766,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,CALVERTON,179614,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,21 0685,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338634J,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361036812,YAPHANK,"YAPHANK City, SUFFOLK County, NEW YORK State",UPTON ROAD,,,,ALBANY,,LIRR MAIN LINE,0060.50,,,3,Public,1,Highway,2,RR Under,,,,,,,,,,,,,,40.8393224,-72.8860524,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,YAPHANK,179639,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 B605,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338633C,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361036812,YAPHANK,"YAPHANK City, SUFFOLK County, NEW YORK State",WM FLOYD PKY,,,,ALBANY,,LIRR MAIN LINE,0060.40,,,3,Public,1,Highway,2,RR Under,,,,,,,,,,,,,,40.8387632,-72.8872634,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,YAPHANK,179639,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 B604,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338632V,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361036812,YAPHANK,"YAPHANK City, SUFFOLK County, NEW YORK State",RIVER ROAD,,,,ALBANY,,LIRR MAIN LINE,0059.50,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.8323728,-72.9011588,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,YAPHANK,179639,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0595,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338631N,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361036812,YAPHANK,"YAPHANK City, SUFFOLK County, NEW YORK State",CARMANS RIVER,,,,ALBANY,,LIRR MAIN LINE,0059.20,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.8300776,-72.9061466,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,YAPHANK,179639,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0592,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338629M,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361033654,MEDFORD,"MEDFORD City, SUFFOLK County, NEW YORK State",HORSE BLOCK RD,,,,ALBANY,,LIRR MAIN LINE,0055.80,,,3,Public,1,Highway,2,RR Under,,,,,,,,,,,,,,40.8199327,-72.9693640,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,MEDFORD,179553,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0558,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338628F,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361033654,MEDFORD,"MEDFORD City, SUFFOLK County, NEW YORK State",SR112 MEDFORD RD,,,,ALBANY,,LIRR MAIN LINE,0054.20,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.8173078,-72.9998780,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,MEDFORD,179553,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27176,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0542,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338627Y,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361033654,MEDFORD,"MEDFORD City, SUFFOLK County, NEW YORK State",MEDFORD AVE,,,,ALBANY,,LIRR MAIN LINE,0053.50,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.8162253,-73.0124207,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,MEDFORD,179553,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0535,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338626S,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030705,BROOKHAVEN,"BROOKHAVEN City, SUFFOLK County, NEW YORK State",N OCEAN AVE,,,,ALBANY,,LIRR MAIN LINE,0053.10,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.8155531,-73.0201463,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,HOLTSVILLE,179548,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0531,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338625K,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361035270,RONKONKOMA,"RONKONKOMA City, SUFFOLK County, NEW YORK State",RONKONKOMA AVE,,,,ALBANY,,LIRR MAIN LINE,0048.30,,,3,Public,1,Highway,2,RR Under,,,,,,,,,,,,,,40.8076290,-73.1112087,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,RONKONKOMA,179561,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 B483,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338624D,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361031050,CENTRAL ISLIP,"CENTRAL ISLIP City, SUFFOLK County, NEW YORK State",SR454 VETS MEML H,,,,ALBANY,,LIRR MAIN LINE,0450.00,,,3,Public,1,Highway,2,RR Under,,,,,,,,,,,,,,40.7967009,-73.1714988,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,RONKONKOMA,179561,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,33845,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 B450,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338623W,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361032920,ISLIP,"ISLIP City, SUFFOLK County, NEW YORK State",SR908K SAGTIKOS P,,,,ALBANY,,LIRR MAIN LINE,0039.10,,,3,Public,1,Highway,2,RR Under,,,,,,,,,,,,,,40.7725813,-73.2799985,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,BRENTWOOD,179575,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,82483,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 B391,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338622P,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030360,BABYLON,"BABYLON City, SUFFOLK County, NEW YORK State",DEER PRK STN FTBR,,,,ALBANY,,LIRR MAIN LINE,0038.80,,,,,2,"Pathway,Ped.",2,RR Under,,,,,,,,,,,,,,40.7694915,-73.2935720,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,BRENTWOOD,179575,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0338,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338621H,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030360,BABYLON,"BABYLON City, SUFFOLK County, NEW YORK State",SR 231 DEER PRK A,,,,ALBANY,,LIRR MAIN LINE,0036.29,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7613894,-73.3291555,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,DEER PARK,179516,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38424,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,20 0363,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338620B,LI,NY,NEW YORK,36,NEW YORK,36103,SUFFOLK,1,Near,361030360,BABYLON,"BABYLON City, SUFFOLK County, NEW YORK State",SR110 BRDHOLLW RD,,,,ALBANY,,LIRR MAIN LINE,0031.20,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7400116,-73.4230808,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,FARMINGDALE,179225,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,69653,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,09 0135,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338618A,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360590533,BETHPAGE,"BETHPAGE City, NASSAU County, NEW YORK State",SR907E BETHPAGE P,,,,ALBANY,,LIRR MAIN LINE,0028.60,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7343303,-73.4700712,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,BETHPAGE,179215,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,17488,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,16 0286,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338617T,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360590533,BETHPAGE,"BETHPAGE City, NASSAU County, NEW YORK State",CENTRAL AVENUE,,,,ALBANY,,LIRR MAIN LINE,0028.50,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7357692,-73.4723512,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,BETHPAGE,179215,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,16 0285,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338616L,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360592675,HICKSVILLE,"HICKSVILLE City, NASSAU County, NEW YORK State",NY ROUTE 135,,,,ALBANY,,LIRR MAIN LINE,0028.20,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7368849,-73.4740599,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,,179213,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89687,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,15 0284,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338615E,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360592675,HICKSVILLE,"HICKSVILLE City, NASSAU County, NEW YORK State",OLD COUNTRY RD,,,,ALBANY,,LIRR MAIN LINE,0025.40,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7648913,-73.5169665,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,HICKSVILLE,179233,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,15 0263,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338614X,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360592675,HICKSVILLE,"HICKSVILLE City, NASSAU County, NEW YORK State",EAST NICHOAI ST,,,,ALBANY,,LIRR MAIN LINE,0253.00,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7674280,-73.5208672,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,HICKSVILLE,179233,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,15 0253,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338613R,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360592675,HICKSVILLE,"HICKSVILLE City, NASSAU County, NEW YORK State",EAST MARIE ST,,,,ALBANY,,LIRR MAIN LINE,0025.10,,,3,Public,1,Highway,3,RR Over,,,,,,,,,,,,,,40.7678955,-73.5218701,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,HICKSVILLE,179233,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,,No,No signs or signals,0,,,,,,,,,,,,,,,,,15 0245,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
2008-12-31T00:00:00.000,2,State,14,Change in Data,338612J,LI,NY,NEW YORK,36,NEW YORK,36059,NASSAU,1,Near,360596550,WESTBURY,"WESTBURY City, NASSAU County, NEW YORK State",SR908T WANTAGH PK,,,,ALBANY,,LIRR MAIN LINE,0023.30,,,3,Public,1,Highway,2,RR Under,,,,,,,,,,,,,,40.7610953,-73.5535299,1,Actual,,,5184575521,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,,,,No,0,0,,,,Major,No,Published,Class 3,,,NY,NEW YORK,Not Assigned,,,,,,179213,0,0,No,0.0,0.0,,,,,,,,,,,No,,,,0,,,,0,0,0,,,0,,No,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66022,2007,,No,No signs or signals,0,,,,,,,,,,,,,,,,,13 B233,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
